id,photo,web_name,team_code,status,code,first_name,second_name,squad_number,news,now_cost,chance_of_playing_this_round,chance_of_playing_next_round,value_form,value_season,cost_change_start,cost_change_event,cost_change_start_fall,cost_change_event_fall,in_dreamteam,dreamteam_count,selected_by_percent,form,transfers_out,transfers_in,transfers_out_event,transfers_in_event,loans_in,loans_out,loaned_in,loaned_out,total_points,event_points,points_per_game,ep_this,ep_next,special,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,element_type,team
262,168196.jpg,Joel Pereira,1,a,168196,Joel Dinis,Castro Pereira,40,"",39,,,0.0,0.0,-1,0,1,0,false,0,2.4,0.0,41161,98366,16,33,0,0,0,0,0,0,0.0,0.0,-0.5,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,12
263,55909.jpg,Smalling,1,a,55909,Chris,Smalling,12,"",53,,,0.6,2.6,-2,0,2,0,false,1,1.2,3.3,58443,32306,11,17,0,0,0,0,14,1,2.8,3.3,2.8,false,320,0,0,2,2,0,0,0,1,0,0,0,69,50.8,2.1,40.0,9.3,0,2,12
264,76359.jpg,Jones,1,a,76359,Phil,Jones,4,"",53,100,100,0.7,9.4,3,0,-3,0,true,2,11.1,3.8,336841,820515,51,316,0,0,0,0,50,1,5.0,3.8,3.3,false,777,0,0,7,2,0,0,0,0,0,0,5,239,185.8,4.8,9.0,20.0,0,2,12
265,106760.jpg,Shaw,1,a,106760,Luke,Shaw,23,"",49,100,100,0.0,0.0,-1,0,1,0,false,0,0.1,0.0,3311,1673,1,0,0,0,0,0,0,0,0.0,0.0,-0.5,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,12
266,58893.jpg,Rojo,1,i,58893,Marcos,Rojo,5,Knee injury - Unknown return date,54,0,0,0.0,0.0,-1,0,1,0,false,0,0.0,0.0,1434,270,1,1,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,12
267,20695.jpg,Valencia,1,a,20695,Antonio,Valencia,25,"",67,100,100,0.5,8.2,2,0,-2,0,true,1,14.2,3.5,289941,468145,76,110,0,0,0,0,55,1,5.5,3.5,3.0,false,845,1,0,7,4,0,0,0,2,0,0,6,224,165.8,96.0,78.0,34.1,0,2,12
268,40002.jpg,Darmian,1,a,40002,Matteo,Darmian,36,"",51,100,100,0.3,1.4,-4,0,4,0,false,0,0.3,1.5,27595,4635,6,2,0,0,0,0,7,0,3.5,1.5,1.0,false,180,0,0,1,2,0,0,0,0,0,0,0,39,35.4,4.6,2.0,4.2,0,2,12
269,201084.jpg,Fosu-Mensah,31,a,201084,Timothy,Fosu-Mensah,24,"",45,100,100,0.1,2.0,0,0,0,0,false,0,1.0,0.3,62470,26890,6,0,0,0,0,0,9,0,1.3,0.3,-0.7,false,532,0,0,0,12,0,0,0,0,0,0,0,95,129.0,17.8,21.0,16.9,0,2,6
270,58877.jpg,Blind,1,a,58877,Daley,Blind,17,"",54,,,0.0,3.5,-1,0,1,0,false,0,1.4,0.0,154378,128345,42,3,0,0,0,0,19,0,4.8,0.0,-0.5,false,271,0,0,3,0,0,0,0,0,0,0,0,84,52.6,80.5,15.0,14.8,0,2,12
271,197365.jpg,Bailly,1,d,197365,Eric,Bailly,3,Knock - 75% chance of playing,61,75,75,0.0,6.4,1,0,-1,0,false,1,10.2,0.3,575887,516621,255,46,0,0,0,0,39,1,5.6,0.2,-0.2,false,575,1,0,5,2,0,0,0,2,0,0,3,162,138.2,16.6,77.0,23.2,0,2,12
272,180804.jpg,Tuanzebe,1,a,180804,Axel,Tuanzebe,38,"",39,100,100,0.0,0.0,-1,0,1,0,false,0,1.7,0.0,77652,70722,14,10,0,0,0,0,0,0,0.0,0.0,-0.5,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,12
273,184667.jpg,Lindelöf,1,a,184667,Victor,Lindelöf,2,"",49,,,0.1,0.4,-6,0,6,0,false,0,1.0,0.5,237943,8951,8,3,0,0,0,0,2,0,1.0,0.5,0.0,false,68,0,0,0,2,0,0,0,0,0,0,0,13,6.0,0.9,0.0,0.7,0,2,12
274,43670.jpg,Mata,1,a,43670,Juan,Mata,8,"",70,100,100,0.4,3.9,0,0,0,0,false,0,2.6,2.8,135558,110392,63,20,0,0,0,0,27,0,3.4,2.8,2.3,false,491,1,0,6,2,0,0,0,0,0,0,2,113,87.2,203.6,90.0,37.7,0,3,12
275,41184.jpg,Fellaini,1,i,41184,Marouane,Fellaini,27,Knee injury - Expected back 05 Nov,49,0,0,0.8,6.1,-1,0,1,0,false,1,1.4,4.0,138625,172336,66,13,0,0,0,0,30,0,5.0,0.0,0.0,false,315,3,0,3,0,0,0,0,0,0,0,3,103,162.8,37.9,142.0,34.3,0,3,12
276,2404.jpg,Carrick,1,i,2404,Michael,Carrick,16,Knock - Expected back 05 Nov,43,0,0,0.0,0.0,-2,0,2,0,false,0,1.3,0.0,72570,65266,13,9,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,12
277,18892.jpg,Young,1,a,18892,Ashley,Young,18,"",49,100,100,0.5,3.1,-1,0,1,0,false,1,0.4,2.5,12418,28831,9,20,0,0,0,0,15,1,2.5,2.5,2.0,false,485,0,1,4,2,0,0,0,3,0,0,0,70,94.0,94.6,48.0,23.6,0,3,12
278,59846.jpg,Herrera,1,d,59846,Ander,Herrera,21,Knock - 75% chance of playing,52,75,75,0.3,2.1,-3,0,3,0,false,1,1.5,1.8,171159,18815,51,2,0,0,0,0,11,1,1.4,1.4,1.0,false,345,0,0,1,4,0,0,0,1,0,0,0,58,78.0,48.2,40.0,16.6,0,3,12
279,109322.jpg,Lingard,1,a,109322,Jesse,Lingard,14,"",58,100,100,0.2,2.4,-2,0,2,0,false,0,0.3,1.0,15273,8435,9,8,0,0,0,0,14,0,2.0,1.0,0.5,false,192,0,2,0,2,0,0,0,0,0,0,0,45,52.0,57.8,69.0,17.9,0,3,12
280,148225.jpg,Martial,1,a,148225,Anthony,Martial,11,"",80,100,100,0.2,4.1,0,0,0,0,false,0,2.3,1.8,143616,161185,66,14,0,0,0,0,33,0,4.1,1.8,1.3,false,247,3,2,2,2,0,0,0,1,0,0,1,115,176.2,120.1,155.0,45.2,0,3,12
281,57249.jpg,Mkhitaryan,1,a,57249,Henrikh,Mkhitaryan,22,"",82,,,0.2,5.9,2,0,-2,0,false,1,19.3,2.0,1083228,1548013,417,69,0,0,0,0,48,1,4.8,2.0,1.5,false,695,1,5,7,2,0,0,0,1,0,0,4,184,202.4,334.7,117.0,65.6,0,3,12
282,74208.jpg,Pogba,1,i,74208,Paul,Pogba,6,Hamstring injury - Expected back 28 Oct,80,0,0,0.0,3.9,0,0,0,0,false,1,8.8,0.0,1590891,853562,112,45,0,0,0,0,31,0,7.8,0.0,0.0,false,360,2,3,3,2,0,0,0,1,0,0,2,100,149.4,144.8,186.0,48.1,0,3,12
283,195851.jpg,McTominay,1,a,195851,Scott,McTominay,39,"",43,,,0.0,0.0,-2,0,2,0,false,0,0.5,0.0,14714,34434,13,15,0,0,0,0,0,0,0.0,0.0,-0.5,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,12
284,176297.jpg,Rashford,1,d,176297,Marcus,Rashford,19,Knock - 75% chance of playing,76,75,75,0.6,5.5,1,0,-1,0,false,1,8.0,4.5,374335,461242,285,222,0,0,0,0,42,1,4.2,3.4,3.0,false,573,3,3,5,2,0,0,0,0,0,0,5,154,200.8,143.8,295.0,64.1,0,4,12
285,66749.jpg,Lukaku,1,a,66749,Romelu,Lukaku,9,"",117,100,100,0.3,5.0,2,0,-2,0,true,2,52.4,3.5,984411,1147048,360,512,0,0,0,0,58,1,5.8,3.5,3.0,false,845,7,2,7,4,0,0,1,1,0,0,8,209,324.4,186.7,497.0,100.9,0,4,12
286,19838.jpg,Elliot,4,a,19838,Robert,Elliot,1,"",42,,,0.6,8.1,2,0,-2,0,false,2,26.4,2.5,135093,629603,29,75,0,0,0,0,34,0,3.8,2.0,2.5,false,810,0,0,3,8,0,0,0,0,0,18,2,153,139.6,0.0,0.0,13.9,0,1,13
287,59735.jpg,Darlow,4,a,59735,Karl,Darlow,26,"",44,100,100,0.0,0.0,-1,0,1,0,false,0,0.2,0.0,11289,626,0,0,0,0,0,0,0,0,0.0,-0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,13
288,151119.jpg,Yedlin,4,a,151119,DeAndre,Yedlin,22,"",44,100,100,0.6,3.2,-1,0,1,0,false,1,0.5,2.5,11998,19853,1,17,0,0,0,0,14,0,2.8,2.0,2.5,false,450,0,0,1,5,0,0,0,1,0,0,2,69,69.2,25.8,3.0,9.8,0,2,13
289,58845.jpg,Clark,4,a,58845,Ciaran,Clark,2,"",45,,,0.1,6.4,0,0,0,0,false,1,2.7,0.5,111853,188270,36,5,0,0,0,0,29,0,4.1,0.0,0.5,false,630,1,0,2,6,0,0,0,1,0,0,3,126,146.4,22.8,66.0,23.6,0,2,13
290,101148.jpg,Lascelles,4,a,101148,Jamaal,Lascelles,6,"",47,100,100,0.5,8.7,2,0,-2,0,false,1,12.7,2.3,166092,699305,44,133,0,0,0,0,41,0,4.6,1.8,2.3,false,803,2,0,3,8,0,0,0,3,0,0,4,166,246.8,24.6,81.0,35.5,0,2,13
291,106618.jpg,Dummett,4,i,106618,Paul,Dummett,3,Hamstring injury - Unknown return date,43,0,0,0.0,0.2,-2,0,2,0,false,0,0.1,0.0,34463,544,1,0,0,0,0,0,1,0,1.0,0.0,0.0,false,7,0,0,0,0,0,0,0,0,0,0,0,4,1.4,13.2,0.0,1.5,0,2,13
292,83428.jpg,Hanley,4,u,83428,Grant,Hanley,5,Transferred to Norwich,40,0,0,0.0,0.0,0,0,0,0,false,0,0.7,0.0,69669,5490,6,0,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,13
293,27462.jpg,Gámez,4,a,27462,Jesús,Gámez Duarte,27,"",40,,,0.0,2.3,0,0,0,0,false,0,3.3,0.0,112547,168910,23,15,0,0,0,0,9,0,4.5,-0.5,0.0,false,97,0,0,1,0,0,0,0,0,0,0,2,38,32.2,47.6,4.0,8.4,0,2,13
294,77359.jpg,Lejeune,4,a,77359,Florian,Lejeune,20,"",44,100,100,0.3,1.6,-1,0,1,0,false,0,0.2,1.5,27366,2906,1,0,0,0,0,0,7,0,2.3,1.0,1.5,false,213,0,0,1,2,0,0,0,1,0,0,0,36,31.2,1.5,43.0,7.5,0,2,13
295,56983.jpg,Ritchie,4,a,56983,Matt,Ritchie,11,"",59,100,100,0.4,6.1,-1,0,1,0,false,1,4.7,2.5,254182,318683,27,35,0,0,0,0,36,0,4.0,2.0,2.5,false,807,0,5,3,8,0,0,0,3,0,0,3,164,184.2,252.7,163.0,60.0,0,3,13
296,50232.jpg,Shelvey,4,a,50232,Jonjo,Shelvey,8,"",53,100,100,0.5,2.1,-2,0,2,0,false,0,0.5,2.8,68165,10460,7,6,0,0,0,0,11,0,1.8,2.3,2.8,false,360,0,1,1,5,0,0,0,0,1,0,1,48,52.4,49.1,68.0,16.6,0,3,13
297,42727.jpg,Gouffran,4,u,42727,Yoan,Gouffran,20,Joined Goztepe SK,50,0,0,0.0,0.0,0,0,0,0,false,0,0.0,0.0,229,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,13
298,28147.jpg,Diamé,4,a,28147,Mohamed,Diamé,10,"",47,,,0.1,1.3,-3,0,3,0,false,0,0.1,0.5,10321,2093,2,0,0,0,0,0,6,0,1.0,0.0,0.5,false,72,0,0,0,0,0,0,0,0,0,0,0,26,25.2,23.7,33.0,8.3,0,3,13
299,58771.jpg,Colback,4,a,58771,Jack,Colback,4,"",43,,,0.0,0.0,-2,0,2,0,false,0,1.2,0.0,42942,51148,26,76,0,0,0,0,0,0,0.0,-0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,13
300,104953.jpg,Atsu,4,a,104953,Christian,Atsu,30,"",51,100,100,0.5,6.3,1,0,-1,0,false,0,4.5,2.5,232747,326110,35,48,0,0,0,0,32,0,3.6,2.0,2.5,false,742,1,2,2,8,0,0,0,0,0,0,2,92,119.6,129.3,203.0,45.2,0,3,13
301,104547.jpg,Gayle,4,a,104547,Dwight,Gayle,9,"",61,100,100,0.1,1.1,-4,0,4,0,false,0,0.6,0.5,99617,13833,5,3,0,0,0,0,7,0,1.0,0.0,0.5,false,202,0,0,0,4,0,0,0,1,0,0,0,9,7.4,30.2,82.0,11.9,0,4,13
302,168580.jpg,Pérez,4,a,168580,Ayoze,Pérez,17,"",54,,,0.5,4.8,-1,0,1,0,false,0,1.2,2.8,74800,66147,17,16,0,0,0,0,26,0,2.9,2.3,2.8,false,741,1,1,3,7,0,0,0,1,0,0,2,66,114.2,147.1,168.0,42.9,0,4,13
303,128389.jpg,Mitrovic,4,a,128389,Aleksandar,Mitrovic,45,"",48,100,100,0.1,1.3,-2,0,2,0,false,0,1.0,0.3,117050,35824,13,8,0,0,0,0,6,0,3.0,-0.2,0.3,false,30,1,0,0,0,0,0,0,0,0,0,0,27,42.2,22.1,45.0,11.0,0,4,13
304,11854.jpg,Murphy,4,u,11854,Daryl,Murphy,33,Transferred to Nottingham Forest,45,0,0,0.0,0.0,0,0,0,0,false,0,0.4,0.0,13443,3915,4,1,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,13
305,58376.jpg,McCarthy,20,a,58376,Alex,McCarthy,13,"",44,100,100,0.0,0.0,-1,0,1,0,false,0,0.1,0.0,1916,535,0,0,0,0,0,0,0,0,0.0,0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,14
306,40383.jpg,Forster,20,a,40383,Fraser,Forster,44,"",51,,,0.8,9.2,1,0,-1,0,false,1,9.5,4.0,161020,292537,31,79,0,0,0,0,47,0,5.2,4.5,4.0,false,810,0,0,4,9,0,1,0,0,0,28,5,183,211.2,0.0,0.0,21.2,0,1,14
307,40146.jpg,Bertrand,20,a,40146,Ryan,Bertrand,21,"",55,,,0.4,5.8,0,0,0,0,false,0,10.0,2.0,418554,210697,45,21,0,0,0,0,32,0,3.6,2.5,2.0,false,805,0,0,4,9,0,0,0,0,0,0,2,165,113.2,167.1,90.0,37.1,0,2,14
308,80447.jpg,Yoshida,20,a,80447,Maya,Yoshida,3,"",51,,,0.8,8.6,1,0,-1,0,false,0,5.3,4.3,119394,291952,21,158,0,0,0,0,44,0,5.5,4.8,4.3,false,720,1,1,4,7,0,0,0,0,0,0,6,189,213.4,36.3,105.0,35.5,0,2,14
309,169359.jpg,Targett,20,a,169359,Matt,Targett,33,"",43,100,100,0.0,0.0,-2,0,2,0,false,0,0.1,0.0,5505,735,0,1,0,0,0,0,0,0,0.0,0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,14
310,58822.jpg,Cédric,20,a,58822,Cédric,Soares,2,"",50,,,0.4,6.0,0,0,0,0,false,0,8.7,2.0,342257,209757,35,35,0,0,0,0,30,0,3.3,2.5,2.0,false,802,0,0,4,9,0,0,0,0,0,0,0,148,136.4,138.7,102.0,37.8,0,2,14
311,97032.jpg,van Dijk,20,a,97032,Virgil,van Dijk,17,"",54,100,100,0.5,2.2,-1,0,1,0,false,1,1.9,2.8,70151,54474,6,44,0,0,0,0,12,0,3.0,3.3,2.8,false,273,0,0,1,4,0,0,0,0,0,0,3,67,110.8,28.9,41.0,18.0,0,2,14
312,40833.jpg,Pied,20,i,40833,Jérémy,Pied,26,Knock - Expected back 28 Oct,43,0,0,0.0,0.0,-2,0,2,0,false,0,0.1,0.0,4103,1276,1,0,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,14
313,88900.jpg,Stephens,20,a,88900,Jack,Stephens,5,"",46,,,0.0,3.3,-4,0,4,0,false,0,0.3,0.0,47997,13607,6,3,0,0,0,0,15,0,3.8,0.5,0.0,false,360,0,0,2,4,0,0,0,0,0,0,1,85,95.6,13.5,42.0,15.1,0,2,14
314,153373.jpg,McQueen,20,a,153373,Sam,McQueen,38,"",43,,,0.0,0.5,-2,0,2,0,false,0,0.1,0.0,3138,933,0,0,0,0,0,0,2,0,1.0,0.5,0.0,false,20,0,0,0,0,0,0,0,0,0,0,0,5,2.6,10.6,0.0,1.3,0,2,14
315,171771.jpg,Bednarek,20,a,171771,Jan,Bednarek,35,"",43,,,0.0,0.0,-2,0,2,0,false,0,0.1,0.0,7052,888,1,0,0,0,0,0,0,0,0.0,0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,14
316,17339.jpg,Davis,20,a,17339,Steven,Davis,8,"",51,,,0.3,6.3,1,0,-1,0,false,1,4.4,1.5,154034,342820,66,20,0,0,0,0,32,0,3.6,2.0,1.5,false,684,1,1,4,6,0,0,0,0,0,0,3,164,169.8,228.6,60.0,45.9,0,3,14
317,101178.jpg,Ward-Prowse,20,a,101178,James,Ward-Prowse,16,"",51,,,0.0,1.6,-4,0,4,0,false,0,0.6,0.0,108838,15025,5,1,0,0,0,0,8,0,1.3,0.5,0.0,false,171,0,0,1,2,0,0,0,0,0,0,0,26,23.2,81.8,53.0,15.6,0,3,14
318,62399.jpg,Tadic,20,a,62399,Dusan,Tadic,11,"",65,,,0.2,3.7,0,0,0,0,false,0,2.4,1.5,204196,149386,27,10,0,0,0,0,24,0,2.7,2.0,1.5,false,734,1,0,4,8,0,0,0,2,0,0,0,111,142.0,266.1,240.0,65.0,0,3,14
319,85654.jpg,Clasie,20,u,85654,Jordy,Clasie,4,Season-long loan to Club Brugge,44,0,0,0.0,0.0,-1,0,1,0,false,0,0.1,0.0,16434,3928,3,0,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,14
320,78056.jpg,Oriol Romeu,20,a,78056,Oriol,Romeu Vidal,14,"",44,,,0.3,4.3,-1,0,1,0,false,0,3.1,1.5,132917,67834,25,26,0,0,0,0,19,0,2.1,2.0,1.5,false,764,0,0,4,9,0,0,0,3,0,0,0,132,149.6,150.6,96.0,39.6,0,3,14
321,132015.jpg,Højbjerg,20,a,132015,Pierre-Emile,Højbjerg,23,"",44,100,100,0.0,0.0,-1,0,1,0,false,0,0.3,0.0,15340,12145,4,0,0,0,0,0,0,0,0.0,0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,14
322,128198.jpg,Boufal,20,a,128198,Sofiane,Boufal,19,"",57,,,0.4,2.3,-3,0,3,0,false,0,0.2,2.5,8379,4458,4,8,0,0,0,0,13,0,2.6,3.0,2.5,false,160,1,0,0,3,0,0,0,0,0,0,2,58,71.6,73.9,34.0,17.9,0,3,14
323,153379.jpg,Sims,20,a,153379,Joshua,Sims,39,"",44,,,0.0,0.0,-1,0,1,0,false,0,0.1,0.0,3736,4623,0,1,0,0,0,0,0,0,0.0,0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,14
324,83283.jpg,Redmond,20,a,83283,Nathan,Redmond,22,"",63,,,0.4,4.1,-2,0,2,0,false,0,3.1,2.3,289271,73157,34,4,0,0,0,0,26,0,2.9,2.8,2.3,false,677,0,2,3,8,0,0,0,1,0,0,2,99,117.4,291.5,204.0,61.4,0,3,14
325,20452.jpg,Long,20,a,20452,Shane,Long,7,"",58,100,100,0.5,2.9,-2,0,2,0,false,0,0.4,3.0,27205,12939,7,6,0,0,0,0,17,0,2.1,3.5,3.0,false,480,0,2,2,5,0,0,0,2,0,0,0,41,45.6,112.7,150.0,30.6,0,4,14
326,78356.jpg,Austin,20,a,78356,Charlie,Austin,10,"",61,100,100,0.1,2.1,-4,0,4,0,false,0,0.4,0.8,64747,18173,5,5,0,0,0,0,13,0,1.9,1.3,0.8,false,78,1,0,0,0,0,0,0,0,0,0,2,41,38.0,22.2,55.0,11.2,0,4,14
327,61548.jpg,Gabbiadini,20,a,61548,Manolo,Gabbiadini,20,"",66,,,0.6,4.5,-4,0,4,0,false,1,3.2,3.8,336868,205370,44,98,0,0,0,0,30,0,3.3,4.3,3.8,false,506,3,0,3,7,0,0,0,1,0,0,4,100,109.0,61.0,130.0,28.6,0,4,14
328,105666.jpg,Butland,110,a,105666,Jack,Butland,1,"",50,,,0.2,4.6,0,0,0,0,false,1,3.3,0.8,76901,87112,16,1,0,0,0,0,23,0,2.6,0.8,0.3,false,810,0,0,1,20,0,0,0,0,0,25,3,147,192.0,10.0,0.0,20.2,0,1,15
329,6744.jpg,Grant,110,a,6744,Lee,Grant,33,"",43,,,0.0,0.0,-2,0,2,0,false,0,0.3,0.0,15874,969,2,0,0,0,0,0,0,0,0.0,0.0,-0.5,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,15
330,37869.jpg,Shawcross,110,a,37869,Ryan,Shawcross,17,"",48,100,100,0.1,2.3,-2,0,2,0,false,0,0.8,0.3,57211,11596,5,1,0,0,0,0,11,0,2.8,0.3,-0.2,false,360,0,0,1,4,0,0,0,0,0,0,0,50,86.2,11.4,22.0,11.9,0,2,15
331,50089.jpg,Cameron,110,a,50089,Geoff,Cameron,20,"",44,100,100,0.1,3.0,-1,0,1,0,false,0,0.4,0.5,25582,22438,4,2,0,0,0,0,13,0,1.9,0.5,0.0,false,563,0,0,1,12,0,0,0,0,0,0,0,93,95.2,26.1,40.0,16.2,0,2,15
332,39487.jpg,Pieters,110,a,39487,Erik,Pieters,3,"",49,100,100,0.1,2.7,-1,0,1,0,false,0,0.6,0.5,30669,9310,6,2,0,0,0,0,13,0,1.4,0.5,0.0,false,808,0,0,1,20,0,0,0,1,0,0,0,120,127.0,105.9,6.0,24.0,0,2,15
333,61595.jpg,Muniesa,110,u,61595,Marc,Muniesa,5,Joined Spanish side Girona in season-long loan deal,45,0,0,0.0,0.0,0,0,0,0,false,0,0.0,0.0,4247,57,1,0,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,15
334,17997.jpg,Bardsley,90,a,17997,Phil,Bardsley,26,"",43,100,100,0.0,0.0,-2,0,2,0,false,0,0.1,0.0,4546,850,0,0,0,0,0,0,0,0,0.0,0.5,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4
335,9047.jpg,Johnson,110,a,9047,Glen,Johnson,8,"",42,,,0.1,0.2,-3,0,3,0,false,0,0.3,0.3,23895,4918,4,2,0,0,0,0,1,0,0.3,0.3,-0.2,false,149,0,0,0,6,0,0,0,0,0,0,0,23,17.4,18.5,8.0,4.4,0,2,15
336,221267.jpg,Tymon,110,a,221267,Josh,Tymon,12,"",44,100,100,0.0,0.0,-1,0,1,0,false,0,0.0,0.0,742,349,1,0,0,0,0,0,0,0,0.0,0.0,-0.5,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,15
337,40555.jpg,Allen,110,a,40555,Joe,Allen,4,"",53,100,100,0.2,3.4,-2,0,2,0,false,0,1.6,0.8,142285,15373,13,3,0,0,0,0,18,0,2.3,0.8,0.3,false,713,0,1,1,13,0,0,0,3,0,0,1,97,112.4,123.7,73.0,30.9,0,3,15
338,20208.jpg,Adam,110,a,20208,Charlie,Adam,16,"",48,,,0.0,0.0,-2,0,2,0,false,0,0.1,0.0,4883,1624,3,2,0,0,0,0,0,0,0.0,0.0,-0.5,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,15
339,12150.jpg,Whelan,110,u,12150,Glenn,Whelan,6,Transferred to Aston Villa,45,0,0,0.0,0.0,0,0,0,0,false,0,0.0,0.0,703,90,0,0,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,15
340,41464.jpg,Arnautovic,21,a,41464,Marko,Arnautovic,7,"",69,100,100,0.1,0.9,-1,0,1,0,false,0,0.6,0.8,93346,31268,9,2,0,0,0,0,6,0,1.0,0.8,-0.2,false,337,0,0,0,12,0,0,0,0,1,0,0,17,10.4,71.9,63.0,14.4,0,3,20
341,19568.jpg,Afellay,110,a,19568,Ibrahim,Afellay,14,"",49,100,100,0.1,0.4,-1,0,1,0,false,0,0.0,0.3,908,659,1,2,0,0,0,0,2,0,0.7,0.3,-0.2,false,62,0,0,0,6,0,0,0,1,0,0,0,4,2.2,2.3,0.0,0.4,0,3,15
342,68312.jpg,Shaqiri,110,a,68312,Xherdan,Shaqiri,22,"",59,100,100,0.3,4.6,-1,0,1,0,false,0,3.4,1.8,242847,207446,48,22,0,0,0,0,27,0,3.4,1.8,1.3,false,650,1,2,0,18,0,0,0,1,0,0,2,116,165.0,296.4,113.0,57.6,0,3,15
343,102738.jpg,Imbula,110,u,102738,Giannelli,Imbula,21,Joined Toulouse on loan for the season,45,0,0,0.0,0.0,0,0,0,0,false,0,0.1,0.0,7393,945,1,0,0,0,0,0,0,0,0.0,0.0,0.0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,15
344,40276.jpg,Bojan,110,u,40276,Bojan,Krkic Perez,27,Joined Alaves on loan until the end of the season,55,0,0,0.0,0.4,0,0,0,0,false,0,0.1,0.0,6222,1856,0,0,0,0,0,0,2,0,2.0,0.0,0.0,false,71,0,0,0,1,0,0,0,0,0,0,0,5,0.0,13.3,6.0,1.9,0,3,15
345,205102.jpg,Sobhi,110,a,205102,Ramadan,Sobhi,32,"",47,,,0.1,1.9,-3,0,3,0,false,0,0.4,0.3,33786,9352,6,2,0,0,0,0,9,0,1.8,0.3,-0.2,false,195,0,1,0,9,0,0,0,0,0,0,0,35,25.0,30.0,10.0,6.5,0,3,15
346,14295.jpg,Fletcher,110,a,14295,Darren,Fletcher,24,"",49,100,100,0.3,3.9,-1,0,1,0,false,0,0.5,1.5,28201,6841,2,2,0,0,0,0,19,0,2.1,1.5,1.0,false,810,0,0,1,20,0,0,0,0,0,0,0,101,99.8,128.2,38.0,26.6,0,3,15
347,3773.jpg,Crouch,110,d,3773,Peter,Crouch,25,Back injury - 75% chance of playing,49,75,75,0.4,3.3,-1,0,1,0,false,0,1.6,1.8,110254,65198,69,5,0,0,0,0,16,0,2.7,1.4,1.0,false,132,2,0,0,3,0,0,0,1,0,0,3,63,74.4,45.2,90.0,21.0,0,4,15
348,61858.jpg,Diouf,110,a,61858,Mame Biram,Diouf,18,"",55,100,100,1.1,6.9,0,0,0,0,false,0,4.4,6.3,42580,240290,55,285,0,0,0,0,38,0,4.8,6.3,5.8,false,720,3,2,1,19,0,0,0,0,0,0,4,146,186.4,73.5,238.0,49.8,0,4,15
